TICKER,PUBLICATION_DATE,SUMMARY
TSLA,2017-10-05 15:04:00 +0000,"Bernsteinâ€™s Paul Gait and his team Â take a look at the impact of EVs on the copper industry: While EVs batteries and powertrains do require the metal, their effect could go well beyond this, given that they will require additional electricity generation and a growing number of charging stations.  GaitÂ writes that while the copper industry faces structural challenges, the demand from EVs could lead to a more positive long-term view on copper prices."
TSLA,2017-10-05 14:54:08 +0000,For Immediate Release Chicago IL October 5 2017 Zacks Equity Research Thor Industries 160 NYSE 160 THO 160 Free Report as the Bull of the Day Mattel Nasdaq 160 MAT 160 Free Report as the Bear of the Day In addition Zacks Equity Research provides analysis
TSLA,2017-10-05 12:50:42 +0000,Elon Musk is best known as the billionaire co founder and CEO of Tesla NASDAQ TSLA 160 and SpaceX His companies are transforming the transportation industry through long range electric vehicles with semi autonomous capabilities and the space industry with SpaceX s
TSLA,2017-10-05 12:48:12 +0000,"Thor Industries, Mattel, Tesla and Intel highlighted as Zacks Bull and Bear of the Day"
TSLA,2017-10-05 11:38:31 +0000,"Shares ofÂ Tesla IncÂ (NASDAQ:TSLA), although higher by just about 66% for 2017 thus far, have largely chopped back and forth since late June.  Regular readers of this here daily column know that I always advocate not holding â€œtradingâ€ù positions through any earnings report.  To wit, Tesla is scheduled to report its next batch of earnings inÂ a little under three weeks, on Oct. 25 â€” which is to say that the trade idea I am offering today at the most is only valid until the day before this next earnings report."
TSLA,2017-10-05 11:23:09 +0000,"A Seattle-area startup backed by the venture arms of Boeing Co and JetBlue Airways Corp plans to bring a small hybrid-electric airliner to market by 2022 that can dramatically reduce the travel time and cost of trips under 1,000 miles (1,600 km), it said on Thursday.  The first of several aircraft planned by Zunum Aero would seat up to 12 passengers and be powered by two electric motors.  Electric-vehicle batteries, such as those made by Tesla Inc and Panasonic Corp, would power the motor."
TSLA,2017-10-05 11:21:00 +0000,"He&apos;s not hysterical, just really concerned."
TSLA,2017-10-05 11:00:00 +0000,"A Seattle-area startup backed by  the venture arms of Boeing Co and JetBlue Airways Corp  plans to bring a small hybrid-electric airliner to  market by 2022 that can dramatically reduce the travel time and  cost of trips under 1,000 miles (1,600 km), it said on Thursday.  The first of several aircraft planned by Zunum Aero would  seat up to 12 passengers and be powered by two electric motors.  Electric-vehicle batteries, such as those made by Tesla Inc  and Panasonic Corp, would power the motor."
TSLA,2017-10-05 11:00:00 +0000,"Shares of auto stocks such as General Motors and Ford are on a tear, but some say the stocks are set to take a pause."
TSLA,2017-10-05 10:08:37 +0000,Jim Hackett s first strategic plan as the new CEO of Ford Motor F received a mixed response from industry analysts Wednesday while investors are sending rival General Motors GM shares to fresh highs ibd display video id 2326939 width 50 float
TSLA,2017-10-05 07:50:38 +0000,"The Rentals&apos; Matt Sharp, of Weezer fame, wants Musk to take him to Mars."
TSLA,2017-10-05 00:10:51 +0000,"Elon Musk is a man with plenty of interests and business pursuits, from building the biggest electric car company in the world with Tesla to developing private space transportation with SpaceX to inventing hyperloop technology.  As if that's not enough, Tesla is getting ready to launch the first all-electric semi truck later this month, and earlier this year, the Palo Alto-based electric car maker unveiled its solar roof tiles.Prolific technologist that he is, Musk has also warned of the dangers of artificial intelligence, painting a dystopian view of a future in which AI leads to killer robots, mass unemployment and poverty.  In a new infographic commissioned by U.K.-based electrical and electronic component company RS Components and made by digital marketing agency Aira, many of Musk's visions of the future get mapped out."
TSLA,2017-10-04 23:47:38 +0000,Tesla TSLA helped by its bold futurist chief executive grabs a ton of the coverage in the automotive industry s electric vehicle race yet other more established carmakers might be positioned to fare better in the long run 160 160 Tesla s continued failure to meet production goals
TSLA,2017-10-04 23:00:00 +0000,The revolution in the automobile industry is creating a new phenomenon in which car companies have stopped chasing profit
TSLA,2017-10-04 22:49:47 +0000,Last week was packed with events from Microsoft MSFT China s GTC in which NVIDIA NVDA participated news about some business that Tesla TSLA is moving from NVDA to Intel INTC Toshiba signing an agreement to sell its chip business to a group including Western Digital WDC competitors
TSLA,2017-10-04 22:27:48 +0000,"A U.S. Senate panel on  Wednesday unanimously gave the green light to a bill aimed at  speeding the use of self-driving cars without human controls, a  measure that also bars states from imposing regulatory road  blocks.  The bill still must clear a Senate vote, but it appears on  track to passage.  This should rev up profits for automakers,  technology companies and ride service providers, hastening the  day when their robot cars can carry passengers on the same U.S.  roads as cars driven by people."
TSLA,2017-10-04 21:50:00 +0000,The company has taken a large stake in Pilot Flying J and the market likes it.
TSLA,2017-10-04 21:27:09 +0000,"Tesla (TSLA), helped by its bold, futurist chief executive, grabs a ton of the coverage in the automotive industry&apos;s electric vehicle race, yet other more established carmakers might be positioned to fare better in the long-run."
TSLA,2017-10-04 20:48:15 +0000,Though 2017 hasn t been a banner year for shareholders of Intel NASDAQ INTC its stock is up 8 overall things have definitely improved for them lately Intel shares rose 17 in the past three months and by more than 11 over the past 30 days pushing their price to highs
TSLA,2017-10-04 20:47:00 +0000,"Tesla may be competing with car companies to sell electric vehicles, but the company has more in common with technology firms like Intel, argues Instinet analyst Romit Shah.  Shah is the newest analyst covering Tesla and he released a report on Wednesday predicting that the stock could soar to $500, or 46% above its Tuesday closing price.  Shahâ€™s background is in computer chips, which he says gives him a special insight into Teslaâ€™s business."
TSLA,2017-10-04 20:11:08 +0000,"Microsoft&apos;s Ignite conference, NVIDIA at China&apos;s GTC, Tesla moving some chip business from NVDA to INTC and Toshiba finally selling its chip business were the top stories last week."
TSLA,2017-10-04 19:42:00 +0000,"Since the start of 2017, Tesla (TSLA) has shot up more than 66%, while Ford (F) is inching toward 2%. However Standpoint Researchâ€™s Ronnie Moas Â thinks that Teslaâ€™s period of outperformance is coming to ..."
TSLA,2017-10-04 19:39:40 +0000,"Russian President Vladimir Putin could see himself buying a Tesla, even though he doesn't think..."
TSLA,2017-10-04 19:31:33 +0000,Tesla TSLA stock surged after a new analyst upgrade on Wednesday despite the electric car company s recent failure to meet production goals for its Model 3 sedan In a note to clients Nomura Instinet analyst Romit Shah initiated Tesla coverage with a Buy rating On top of that the
TSLA,2017-10-04 18:31:59 +0000,Many traditional automakers have geared up for electric vehicles EVs in their consorted effort to respond to stricter emissions standards and the proposals made by some Asian and European countries to ban internal combustion engines powered with fossil fuels But the new technology is
TSLA,2017-10-04 17:45:00 +0000,"Romit Shah, Normura Instinet, discusses his bullish case on Tesla."
TSLA,2017-10-04 17:39:10 +0000,"Investors continue to wrongly underestimate Detroit automakers, says former General Motors Vice Chair Bob Lutz."
TSLA,2017-10-04 17:29:25 +0000,"It&#8217;s not been a great past few days for Tesla Inc (NASDAQ:TSLA) or for owners of TSLA stock. Concerns are surfacing that production of the Model 3 may be behind schedule, and a couple of high-profile stock pickers said the company was simply burning through too much cash. Never even mind the toll that new EV competition took on the TSLA price chart."
TSLA,2017-10-04 17:25:05 +0000,"Tesla (TSLA) stock surged after a new analyst upgrade on Wednesday, despite the electric car company&apos;s recent failure to meet production goals for its Model 3 sedan."
TSLA,2017-10-04 17:02:00 +0000,"Analysts initiate coverage at buy, expecting shares to gain more than 40% in just 12 months."
TSLA,2017-10-04 16:41:59 +0000,"New Ford Motor Co. (NYSE:F) CEO Jim Hackett has mostly kept quiet since taking over in May. He said at the time he would spend 100 days researching the company, its markets, and plotting a way forward.  The plan is to take money out of cars and put it into trucks, to take money out of gas and put it into electrics, and to prepare Ford to tackle transportation as a service as the era of self-driving cars comes into focus.  Everyone wants to be Tesla Inc. (NASDAQ:TSLA) and all Fordâ€™s moves are in that direction."
TSLA,2017-10-04 16:41:00 +0000,BMW and Mercedes are betting they can mass produce new electric cars based on conventional vehicles.
TSLA,2017-10-04 16:34:56 +0000,Tesla shares rise to their best in more than two weeks after Tesla got another seal of approval from Wall Street.
TSLA,2017-10-04 16:34:48 +0000,The major market indexes were mixed in early morning trade Wednesday The tech heavy Nasdaq declined 0 1 while the S amp P 500 held minor losses at its break even mark Meanwhile the Dow Jones industrial average edged up 0 1 to take another record high ibd display video id
TSLA,2017-10-04 16:33:37 +0000,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Extended Market ETF Symbol VXF where we have detected an approximate 84 8 million dollar outflow that s a 1 5 decrease week over week from 50 879
