TICKER,PUBLICATION_DATE,SUMMARY
AAPL,2018-05-02 11:41:01 +0000,"Apple's forecast-beating results helped  U.S. stock futures edge higher on Wednesday, even as investors  were wary ahead of the Federal Reserve's monetary policy  decision.  Apple's shares rose 4.1 percent in premarket  trading after it posted resilient iPhone sales in the face of  waning global demand and promised $100 billion in additional  stock buybacks.  Atypical for a post Apple-earnings day on Wall Street,  investors have a bag full of problems to deal with: from rising  inflation and cost pressures, trade concerns and the  strengthening dollar."
AAPL,2018-05-02 11:35:00 +0000,CNBC's Josh Lipton reports the highlights from Apple's quarterly earnings release and comments from CEO Tim Cook.
AAPL,2018-05-02 11:32:40 +0000,"Is Microsoft Stock Poised for More Success This Year?  Amazon (AMZN) once again topped the list ofÂ US companiesâ€™ spending on research and development last year.  Citing FactSet Research Systems, Recode.net reported that tech companies (QQQ) claimed the top five spots in theÂ United States for R&D (research and development) spending again in 2017."
AAPL,2018-05-02 11:32:31 +0000,"EU (European Union) antitrust regulators have been probing American tech giants for a while now.  Last year,Â the EU slapped a fine of over $2.7 billion on Alphabetâ€™s (GOOGL) Google for promoting its price comparison services over competitorsâ€™.  On Monday, April 23, it opened a probe into Appleâ€™s (AAPL) proposed acquisition of Shazam, the song-recognition app, on the grounds that the acquisition would reduceÂ choices for music streamers."
AAPL,2018-05-02 11:31:18 +0000,"If youâ€™re thinking about making some buys, donâ€™t go with the energy sector, says our call of the day from the True Contrarianâ€™s Steven Jon Kaplan.  Plus, that glowing description of the presidentâ€™s health may have come from Trump himself, not his doctor."
AAPL,2018-05-02 11:31:18 +0000,"If youâ€™re thinking about making some buys, donâ€™t go with the energy sector, says our call of the day from the True Contrarianâ€™s Steven Jon Kaplan.  Plus, that glowing description of the presidentâ€™s health may have come from Trump himself, not his doctor."
AAPL,2018-05-02 11:30:15 +0000,"According to Appfigures, an application reporting platform, Appleâ€™s (AAPL) App Store apps declined from 2.2 million at the start of 2017 to 2.1 million by the end of last year.  Comparatively, Googleâ€™s (GOOG)(GOOGL) Play Store assessment revealed that Android applications rose 30.0% YoY to 3.6 million.  The average revenue for an App Store user was $58.00 in 2017 compared to $38.00 for the Google Play Store."
AAPL,2018-05-02 11:29:49 +0000,"AÂ row between the UK and the EU over the blocâ€™s â‚¬10bn Galileo satellite navigation project just got more complicated.  The potential move by Philip Hammond, UK chancellor, comes as Downing Street confirmed that Britain would seek to launch its own satellite navigation system by the mid-2020s.  Under pressure to come up with a solution to the UKâ€™s impending exit not only from the EU, but the customs union too, British prime minister Theresa May is set to propose a plan on Wednesday that critics says is â€œbonkersâ€ù."
AAPL,2018-05-02 11:24:27 +0000,"Forecast-beating results from the world's biggest company, Apple, lifted tech shares on Wednesday, putting Wall Street on track for a firmer session despite some trepidation over a Fed meeting later in the day.  Expectations the U.S. Federal Reserve will signal more policy tightening ahead kept investors wary of big market moves, especially after currency markets were roiled this week by the dollar's surge to 3 1/2-month highs against a basket of currencies.  The world's biggest company by market capitalisation beat profit and revenue expectations in the first quarter, thanks to robust iPhone sales, and it announced a $100 billion share buyback."
AAPL,2018-05-02 11:23:00 +0000,futures rose 25 points after Apple said it would buy back $100 billion of its shares and issued revenue guidance for its fiscal third quarter that exceeded expectations.  The U.S. economic calendar on Wednesday includes an announcement on interest rates from the Federal Reserve at 2 p.m. ET.
AAPL,2018-05-02 11:16:00 +0000,"Want to know why the Dow Jones Industrial Average is doing what it's doing?  6:48 a.m.Â It's Fed day and boy is the market...not doing much yet.Â S&P 500Â futures have ticked up 0.1%, whileÂ Dow Jones Industrial AverageÂ futures haveÂ advanced 29 points, or 0.1%, andÂ Nasdaq CompositeÂ futures have risen 0.3%.  Credit Suisse strategist Jonathan Golub notes that earnings have risen at an 18% clipÂ excluding tax benefits, and companies have been beating by 8%."
AAPL,2018-05-02 11:15:00 +0000,"Futures  were higher  this morning, continuing the momentum that saw the S&P 500 and Nasdaq erase mid-session losses Tuesday and the Dow finish well off its lowest levels of the session.  The Dow is still riding a three-day losing streak.  Apple (AAPL) stock popped 3 percent in premarket after the tech giant  reported quarterly earnings  that beat expectations but sold fewer iPhones than expected."
AAPL,2018-05-02 11:14:26 +0000,"Even Apple Inc.â€™s biggest supporters had been predicting doom and gloom in China heading into the companyâ€™s earnings report Tuesday, but the iPhone maker had a surprise for everyone."
AAPL,2018-05-02 11:14:14 +0000,"Apple Inc. earnings suffered from disappointing iPhone sales, but the worldâ€™s most valuable company was saved by its once-future, now-current growth engine.  Apple (AAPL)Â reported fiscal second-quarter earnings that were better than Wall Street had expected Tuesday afternoon.  Apple was saved by its software and services segment, the money Apple takes in from app purchases and subscriptions made through the App Store as well as Appleâ€™s own services like Apple Music, iCloud and Apple Pay."
AAPL,2018-05-02 11:13:31 +0000,"Apple Inc. bought back more shares in the most recent quarter than it ever has in a three-month period, as the stock was suffering a correction and executives were preparing to pump a record $100 billion more into repurchases.  The massive swing in repurchases arrived in the same quarter that Apple stock suffered its first correction in more than a year, which reflects share prices dropping by more than 10%.  Apple shares turned around and eventually moved out of correction with a new record high, before falling into another correction earlier this quarter."
AAPL,2018-05-02 11:11:00 +0000,"Semiconductor stocks are breaking down after posting their best year since the financial crisis, and this has negative implications for the broader technology sector.  The VanEck Vectors Semiconductor ETF (  SMH  ) is barely positive since the start of 2018, just coming off two months of losses and mired in a relatively weak start to the year for tech stocks.  To be sure, the group rose modestly on the heels of Apple AAPL 's strong quarterly earnings report Tuesday after the bell."
AAPL,2018-05-02 11:00:00 +0000,"Apple Inc lavished  cash on its shareholders like no company in history in the first  three months of the year and it intends to keep doing so, making  the iPhone maker's investors the clearest winners yet from last  year's sweeping U.S. corporate tax cuts.  With a mountain of overseas cash suddenly freed up by the  tax overhaul, Apple bought back $23.5 billion of its own stock  in the March quarter, a record amount for any U.S. company,  according to S&P Dow Jones Indices, and it added $100 billion to  its target for future repurchases.  The amount Apple spent buying its shares in those three  months exceeded the stock market value of most companies in the  S&P 500 index, including household names like Kroger Co,  Best Buy Co Inc and Hershey Co."
AAPL,2018-05-02 10:56:58 +0000,"Forecast-beating results from the  world's biggest company, Apple, lifted tech shares on Wednesday,  putting Wall Street on track for a firmer session despite some  trepidation over a Fed meeting later in the day.  Expectations the U.S. Federal Reserve will signal more  policy tightening ahead kept investors wary of big market moves,  especially after currency markets were roiled this week by the  dollar's surge to 3 1/2-month highs against a basket of  currencies."
AAPL,2018-05-02 10:53:00 +0000,CNBC's Dominic Chu takes a look at Apple's announcement of a $100 billion stock buyback.
AAPL,2018-05-02 10:45:00 +0000,Major Averages On Opposite Sides Of Unchanged Line - U.S. Commentary
AAPL,2018-05-02 10:42:00 +0000,"Apple Inc. ( AAPL) has enough cash on its books to give back $60 billion per year to investors, according to one analyst.  Gene Munster, founder and managing partner of venture capital firm Loup Ventures, told CNBC that this potential means investors are now more fixated onÂ the companyâ€™s huge cash holdings than with how many iPhones it is selling.  If Apple can continue to put its extra capital to work by repurchasing more shares, he predicted that the stock will easily move 7% higher in the next year."
AAPL,2018-05-02 10:26:10 +0000,"Futures for the Nasdaq-100 index gain ground early Wednesday, boosted by Apple Inc.â€™s earnings-driven jump in premarket trading. The Dow and S&P 500 look set for muted moves, however, as traders brace ..."
